datasetKey	publisherKey	searchQuery	title	publisher	datasetCategory
1739026c-d4d8-43b3-911b-47ef22123a98	NA	tracking, gps	Scopoli's shearwater locations in Southern Spain offshore (Alboran Sea), 2022	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	Tracking
173c93da-9ed9-4cf3-b521-dc3e77f28890	NA	tracking	Cephalopod assemblages off western Taiwan	ff7acdbc-9747-4808-9072-eadac23fc68a	Tracking
174e21e7-1dff-4c94-b769-0903dffc57bf	NA	gps	N2000 FR5212011 ZPS Plaine-calcaire-Sud-Vendée : suivi du site-Suivi des rassemblements post-nuptiaux d'Œdicnème criard en 2020 du site N2000 FR5212011 ZPS Plaine-calcaire-Sud-Vendée	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
174e5f4a-8f17-45c3-be14-fd370affc5b8	NA	tracking, tagging	Flora species from the Sectoral Plan of the Natura 2000 (Polygons)	53f347a7-99ce-4528-a085-5c76eb1301a0	Tracking
1767d698-d502-42e0-913d-e541a512abee	NA	tracking, telemetry, satellite, biologging	Spotted seal (Phoca largha) location data from a satellite telemetry tag (ptt id 83916) deployed in the Bering Sea, and the Chukchi Sea from 2009-05-29 to 2009-07-07, deployment id 52d8556ea86a2315ac168739	1d38bb22-cbea-4845-8b0c-f62551076080	Tracking
17709cb2-01b4-434f-ae31-6641c67bf223	NA	gps	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Alouette lulu 2000 - 2004 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
177b5e98-778c-4832-aa2b-845a23a6a55f	NA	telemetry, satellite, biologging	Spotted seal (Phoca largha) location data from a satellite telemetry tag (ptt id 174786) deployed in the Bering Sea from 2018-04-14 to 2018-05-11, deployment id 5ad1ac99c820f71ac82e50d3	1d38bb22-cbea-4845-8b0c-f62551076080	Tracking
178869e4-2ef9-403d-9d29-3a443e85b181	NA	tracking, telemetry, satellite	Weanling Northern Elephant Seals (aggregated per 1-degree cell)	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
1793052c-bbae-4a33-850b-65e37ca8e721	NA	tagging	Amazoboea, a new genus of Darwin wasps (Hymenoptera, Ichneumonidae) from western Amazonia	bb922300-7ddb-11de-a300-90ac77aa923f	Tracking
179d915b-60e7-4d62-8c7e-feabaa176c1e	NA	gps	Suivis Picidés ZPS Fontainebleau	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
17b03aff-a13b-4b7b-998a-1cf8789d72aa	NA	tagging	YoNAH Encounter	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
17b9db0a-2f7e-4511-b6ec-ea04894fd75e	NA	tracking, telemetry, satellite, tagging, transmitter	Olive ridley sea turtle tracking near Ghana 2009	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
17cd138e-92e6-4df7-ab1e-50c63a26ec6e	NA	gps	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Pie bavarde 2007 - 2011 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
17e082a9-1f58-4f4a-8b49-eef00d0e39ea	NA	tagging	Agapostemon fasciatus Crawford (Hymenoptera, Halictidae), a valid North American bee species ranging into southern Canada	750a8724-fa66-4c27-b645-bd58ac5ee010	Tracking
1818f0c9-dbee-4fa4-b69a-ad6d3712913b	NA	gps	High diversity of pimpline parasitoid wasps (Hymenoptera, Ichneumonidae, Pimplinae) from the lowermost Eocene Fur Formation (Denmark)	75690ef9-a4be-483d-b2df-f5a19bdd1f9e	Tracking
181a78b3-4169-4069-a84c-150b0e1cd4e2	6772852d-ca2e-496f-9bea-dcf86134cb19	tracking, telemetry, biologging, tagging	/ACADIA Minas Passage of the Bay of Fundy fish Acoustic Telemetry	6772852d-ca2e-496f-9bea-dcf86134cb19	Tracking
18220dbe-1b9e-474c-820c-c4ed65a8d64f	6772852d-ca2e-496f-9bea-dcf86134cb19	tracking, tagging	Large Scale Movements of Sturgeon in the St. Lawrence River System	6772852d-ca2e-496f-9bea-dcf86134cb19	Tracking
184a392f-3fce-4697-b9af-87004f7d3f76	NA	satellite	A new species of Verbascum L. (Scrophulariaceae) from the Gilan province (Iran), based on morphological and molecular evidences	b32d3b6f-0ae7-4305-a20c-acfa59f66996	Tracking
185e7de8-d6fd-47f1-971a-d153c638addc	NA	gps	Données naturalistes de la ZPS Estuaire et Marais de la Basse Seine (FR2310044) (partie embouchure de la Seine)-Suivi mensuel des oiseaux d'eau (décomptes marée basse et marée haute) (OA) - ZPS Estuaire et Marais de la Basse Seine	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
187ca9af-82cb-4255-8613-7b65c8710364	NA	tagging	Deep Atlantic Bivalves	f0d23bad-fee1-435d-bdb6-d26a600cad62	Tracking
18c6333d-0b16-47dc-b0e0-bfcb86f37f70	NA	gps	Projet de construction d'une station d'épuration 50 eq hab sur le Hameau de Lusignan Grand - Saint Hilaire de Lusignan (47)-Diagnostic écologique (données oiseaux) STEP Lusignan-Grand	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
18cc26e0-a0b3-4ea5-865b-9159a5488624	NA	tracking	San Diego State University - Terrestrial Arthropods Collection	0fd2e751-26c2-4f67-9bdf-3a8228480eb4	Tracking
18fafd97-591e-451f-925a-beb6f69458ca	NA	tracking, telemetry, satellite, tagging, transmitter	CNMI Sea Turtle Program satellite tracked green turtles 2011	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
19016860-06e5-4bd9-ae82-4eed1b39007e	NA	tracking	Bringing Reedbeds to Life Amphibian Survey of two key reedbed sites in England in 2010	c71f0513-c95a-4e98-abad-0c222b87ec66	Tracking
190bff25-7bfd-476f-b9ac-692135b93c2e	NA	argos	Monitoreo participativo de la avifauna de la cuenca del río Claro Antioquia	2a7e3080-28a9-11dd-97cd-b8a03c50a862	Tracking
19217bc6-84f2-49a9-9e46-ab50777c33ae	NA	gps	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Grive musicienne 2004 - 2008 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
19274a5a-c756-4956-85c6-1d270740398f	NA	gps	Re-description, systematics and complete mitochondrial genome of Philhelius coreanus (Shiraki, 1930) (Diptera, Syrphidae) in the Republic of Korea	750a8724-fa66-4c27-b645-bd58ac5ee010	Tracking
19286a06-a12a-4479-bab6-6c48690dabdb	NA	gps	N2000 FR5212011 ZPS Plaine-calcaire-Sud-Vendée : suivi du site-Suivi des rassemblements post-nuptiaux d'Œdicnème criard en 2019 du site N2000 FR5212011 ZPS Plaine-calcaire-Sud-Vendée	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
192ea16a-3483-482b-85c5-5254acae482b	NA	tracking	Loricíferos de las Colecciones Biológicas de la Universidad del Magdalena	30ff48bd-4dd1-429d-a5a5-348c8e5fbfb1	Tracking
1937bcf8-1006-4dfd-baf8-a16de64b321e	NA	tracking	HSU Vertebrate Museum Birds Collection	c10e9f64-38b0-4cb9-98d3-92b82cb7256a	Tracking
193bf498-fcb4-40ad-ae74-8835eb9d3d65	NA	satellite	CRC HRC PMRF Small Vessel-Based Monitoring Surveys February 2014	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
19443e0f-7597-4c95-bd1e-56b63150c447	NA	tracking	Leipanthura casuarina, new genus and species of anthurid isopod from Australian coral reefs without a "" five-petalled "" tail (Isopoda, Cymothoida, Anthuroidea)	bb922300-7ddb-11de-a300-90ac77aa923f	Tracking
194c7c2b-9bce-4694-9577-5474451beb71	NA	tracking, argos	Gestión para el Monitoreo Participativo de Biodiversidad en las cuencas del río Frío, Cartama y San Antonio del Municipio de Támesis, Antioquia	e0b6628a-97c6-4f24-aac4-e20adb43160a	Tracking
19555b20-05cc-4236-aab5-328110f4f3b8	NA	tracking, telemetry, satellite	Sunshine Coast Council Turtle Tracking (aggregated per 1-degree cell)	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
19763943-5b2f-4064-826f-393dd3758c37	NA	tracking, telemetry, satellite	Satellite Tracking of Hawksbill Turtle in West Sumbawa, Indonesia (aggregated per 1-degree cell)	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
1989e1ee-4a2b-4d18-9dee-e2b765cfdd32	NA	gps	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Pigeon ramier 2007 - 2011 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
199ab955-e1f7-48df-9024-5f94778966b4	NA	tracking	Phenology and biological traits of migrating eels sampled by trapping in the survey in the Bresle river (France)	7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	Tracking
19b5dcf6-00e0-46ab-bf43-1d00862f6726	NA	tracking, telemetry, satellite	Sea Turtles of Dominica (aggregated per 1-degree cell)	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
19d567d9-8d61-409a-9979-969929d4fc77	NA	gps	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Pigeon ramier 2011 - 2015 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
19de179d-179f-4293-9775-2e2b2ae053cc	NA	tagging	Monitoring of Developments in the Petites Bergeronnes Marsh, Summer 2023 | Suivi des aménagements au marais des Petites Bergeronnes, été 2023	9f846c4e-5cdd-40e7-8208-8f7ceac8d8f1	Tracking
19e7f71d-ad1e-4a03-9a24-983e74fe3809	NA	tracking	Active meso- and meiofauna in the nature reserve ""Het Zwin"" (Knokke) in 1969	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	Tracking
1a064c30-14e5-4d64-a01f-45bd376ffea1	NA	gps	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Merle noir 2007 - 2011 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
1a127aa4-f573-45e3-a81d-8ee78a0df17a	NA	tagging	2022_snc_observation_citizensciencemonitoring_17710	b208e6c0-16e1-4a11-81b2-d37caa8d5941	Tracking
1a19ac19-a5c1-4ba2-bd69-dfe53c7f8099	NA	tracking	NWTRC Small Vessel-based Surveys in 2016 and 2018	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
1a1ed79f-0d74-4a9f-ac71-87c65a0b0525	NA	tagging	New record of Joffre’s pipistrelle, Mirostrellus joffrei (Chiroptera, Vespertilionidae), in China	750a8724-fa66-4c27-b645-bd58ac5ee010	Tracking
1a36baff-9a82-488c-9be7-c8ff3398bae2	NA	gps	Suivi de trois espèces prioritaires sur trois ZPS des Deux-Sèvres - reproduction 2019-Inventaire Faune	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
1a3c0610-0b07-4c93-a469-51208b7707ba	NA	tracking, telemetry, satellite, biologging	Spotted seal (Phoca largha) location data from a satellite telemetry tag (ptt id 137495) deployed in the Bering Sea, and the Chukchi Sea from 2017-08-09 to 2018-06-07, deployment id 5995172befec72070c698152	1d38bb22-cbea-4845-8b0c-f62551076080	Tracking
1a6c25c0-6ce5-43a4-ae5f-592769e8182f	NA	tagging	Occurrence of Bird species from Tosso- Magaji of Taraba State, North-east Nigeria	d8d6c888-92e7-4036-9808-fb3812be61e1	Tracking
1a9e63d0-47d6-431d-bfc2-c59244d62c7c	6772852d-ca2e-496f-9bea-dcf86134cb19	tracking, telemetry, biologging, tagging	SPG - Atlantic salmon migration, survival and disease	6772852d-ca2e-496f-9bea-dcf86134cb19	Tracking
1ab24b88-e0ae-4727-8496-34d8072bd7d2	NA	tracking	Mammal diversity and tourism influence in an under-investigated region of Costa Rica	bb922300-7ddb-11de-a300-90ac77aa923f	Tracking
1abec3c0-abbf-4fe7-a805-4d8a3cfe3261	NA	tracking	Colección de Biología Marina del Centro de Colecciones Biológicas de la Universidad del Magdalena - CBUMAG	30ff48bd-4dd1-429d-a5a5-348c8e5fbfb1	Tracking
1ace062e-b651-48ad-9624-9ee4de9b17bf	NA	tracking	NIOZ Fish Survey 1961-1964 in Western Wadden Sea	5ed21d03-f836-45bd-a554-0a4791108798	Tracking
1ad1c7e8-8136-40a9-b21e-9b8291da7382	NA	gps	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Alouette des champs 2010 - 2014 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
1aedcdff-24f2-4925-8e55-23eeef236b0d	NA	tracking	HEPH herbarium - Jardim Botânico de Brasília - Herbário Virtual REFLORA	838537fc-4aeb-4980-8b58-97fbdcd1d91a	Tracking
1b4c55fd-1dee-46f2-a52e-e59cd0f7ecf4	NA	tracking, telemetry, satellite	Hawksbill turtle tracking at Lighthouse Reef Atoll, Western Caribbean - MarAlliance (aggregated per 1-degree cell)	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
1b4d985a-dce1-40da-bdf4-07166e5f811c	NA	gps	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Pigeon colombin 2006 - 2010 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
1b686aa8-b52b-4c2f-a397-093b8a8233fa	NA	gps	Système d'Information sur la Nature et les Paysages d'Ile de France - Coordination NATURA 2000 zps Bassée Villefermoy	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
1b7c6995-5d24-4d96-a9ab-bb4a87c8d34c	NA	tracking	Preliminary checklist of spiders (Araneae) from Coiba National Park, Panama	750a8724-fa66-4c27-b645-bd58ac5ee010	Tracking
1bf8b4ee-04bd-481a-a3df-67fc40291e97	NA	gps	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Merle noir 2006 - 2010 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
1c2b31c9-14af-4ece-92c3-c5a6f2445d08	NA	tagging	The genera Chrysilla and Phintelloides revisited with the description of a new species (Araneae, Salticidae) using digital specimen DOIs and nanopublications	750a8724-fa66-4c27-b645-bd58ac5ee010	Tracking
1c2efc44-3421-4cdd-b99b-c7a6cb4a8878	NA	gps	A new species of the genus Chinattus Logunov, 1999 from Wuyi Mountain National Park, China (Araneae, Salticidae)	750a8724-fa66-4c27-b645-bd58ac5ee010	Tracking
1c3a0329-df77-43e6-89b7-fc57a5bd7729	NA	gps	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Pie bavarde 2008 - 2012 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
1c430a5b-a7a1-4f99-995e-f73b15e0e354	NA	tracking, telemetry, satellite, biologging	Ribbon seal (Histriophoca fasciata) location data from a satellite telemetry tag (ptt id 66989) deployed in the Bering Sea from 2014-04-28 to 2014-05-18, deployment id 5360440284a8e004b84cef5f	1d38bb22-cbea-4845-8b0c-f62551076080	Tracking
1c61952a-9c15-48cc-b3c4-f3d541e45ab2	NA	tracking, telemetry, satellite, tagging	Ningaloo Outlook Whale Shark tracking (aggregated per 1-degree cell)	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
1c811268-5a5c-45df-a538-9f09ca5e3834	NA	transmitter	Census of NTFPs species of medicinal value	30e59560-2a13-41cb-bfb2-4cc567c8698f	Tracking
1c8ee49a-f4a1-4710-a6b6-c704156eedf8	NA	gps	Système d'Information sur la Nature et les Paysages d'Ile de France - Inventaire Pic noir et Pic mar sur la ZPS  Massif de Fontainebleau	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
1c90f582-aaba-4fe7-b4d4-efec352d282c	NA	tracking, telemetry, satellite, tagging	Ningaloo Outlook turtle tracking (aggregated per 1-degree cell)	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
1c9757ea-cf34-40ae-8e21-87b3d019d58b	NA	tagging	Chironomidae (Diptera) from mountain lakes of the Eastern Carpathians, Romania: First records and insight into diversity	bb922300-7ddb-11de-a300-90ac77aa923f	Tracking
1cf0a375-a653-4e90-a672-3d29e3d52c52	NA	tracking, telemetry	Cuvier's Beaked Whale and Fin Whale Surveys at the Southern California Offshore Anti-submarine Warfare Range (SOAR)	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
1d0212a5-5c5e-4696-8114-f39b2b35de5f	NA	tracking	Birds — Osteological Collection	826e5964-1925-48e4-a839-f4b418e75260	Tracking
1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	NA	gps	KUBI Mammalogy Collection	b554c320-0560-11d8-b851-b8a03c50a862	Tracking
1d153382-0660-4686-b7e3-b87719d210d5	NA	tracking, telemetry, satellite	Northern elephant seals post-breeding 2015 MALES (aggregated per 1-degree cell)	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
1d1eb272-843a-41ec-9a54-3392b39c0372	NA	tagging	Northern Pelagic Shark Tagging Data 1983-1985 (releases), 1983-1997 (recaptures), tropical waters of Australia	5fa89f68-9af0-4a0d-8998-ea39695c1db9	Tracking
1d257f2a-a22a-4c6f-80cd-22f152ad8d46	NA	gps	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Merle noir 2008 - 2012 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
1d2d0c5c-20d2-408c-8627-eedf3cda520e	NA	gps	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Faisan commun 2008 - 2012 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
1d5a02be-1665-422d-9609-b90f9c88de4a	NA	gps	Biodiversity and environmental data from impact assessment of terminal operations in Tema, Ghana	2e7df380-8356-4533-bcb3-5459e23c794e	Tracking
1d5d4dac-6c75-45ad-9f7b-6d9baf9b01a4	NA	tracking, telemetry, satellite, tagging, transmitter	Satellite tracking project, Pulau Banyak, Aceh, Sumatra, Indonesia (aggregated per 1-degree cell)	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
1d64fa1f-3c66-44a8-9bc9-4f1db8a13722	NA	tracking, telemetry, satellite, biologging	Ribbon seal (Histriophoca fasciata) location data from a satellite telemetry tag (ptt id 64482) deployed in the Bering Sea from 2009-06-03 to 2010-05-14, deployment id 579fc1a0d76c5c778c6eaa12	1d38bb22-cbea-4845-8b0c-f62551076080	Tracking
1d743188-1e65-4d99-a814-fa3fd51f1490	NA	gps	Marine Biological Reference Collections: CBMR-General (ICM-CSIC)	ad2c7028-26fd-49c6-88d2-457c207c387b	Tracking
1e03be5f-29fe-4851-98c3-212eecdb2b17	NA	gps	Suivi et inventaire de la réserve naturelle de Saucats - La Brède-Suivi Temporel des Oiseaux Communs par Échantillonnage Ponctuel Simple (protocole STOC-EPS)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
1e165f83-b718-428f-802e-62b0839ea54c	NA	tracking	HSU Vertebrate Museum Reptile Collection	c10e9f64-38b0-4cb9-98d3-92b82cb7256a	Tracking
1e18020b-73ee-46ef-bee7-5f74da711fad	NA	gps	Recensement des espèces hivernantes et en migration sur trois ZPS des Deux-Sèvres 2020-2021-Données naturaliste oiseaux hivernants et en migration Nature79	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
1e362fd4-3ee4-4257-8875-a9b2f380f01a	NA	tracking, telemetry, satellite, biologging, tagging	False killer whale (Pseudorca crassidens) location data from a satellite telemetry tag (ptt id 94811) deployed in the Hawaiian Islands Humpback Whale National Marine Sanctuary, and the North Pacific Ocean from 2009-10-06 to 2010-01-03, deployment id 573b68a601fbb072557475f1	1d38bb22-cbea-4845-8b0c-f62551076080	Tracking
1e3a86ae-127b-4824-83bd-ef5af698f9f9	NA	tracking	Beetles at Hardangervidda	8256e897-3a17-4a2d-8bf8-54cf22b624bd	Tracking
1e3cc4ef-354e-442d-9905-8af71ec569ff	NA	tracking, telemetry, satellite, tagging	Northern elephant seals post-breeding 2017 (aggregated per 1-degree cell)	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
1e6084b7-d4df-4073-be41-1a1ee65d219d	NA	tracking, telemetry, satellite, biologging	Spotted seal (Phoca largha) location data from a satellite telemetry tag (ptt id 85864) deployed in the Bering Sea, and the Chukchi Sea from 2009-05-19 to 2009-12-16, deployment id 52d8556ea86a2315ac168734	1d38bb22-cbea-4845-8b0c-f62551076080	Tracking
1e61b812-b2ec-43d0-bdbb-8534a761f74c	NA	argos	Canadian Museum of Nature Herbarium	a41250f0-7c3e-11d8-a19c-b8a03c50a862	Tracking
1e6f2cf5-fc64-4347-be76-662b7f21fde6	NA	tracking, telemetry, satellite, biologging	Spotted seal (Phoca largha) location data from a satellite telemetry tag (ptt id 74637) deployed in the Bering Sea, and the Chukchi Sea from 2010-05-06 to 2011-04-10, deployment id 57b63dd2d76c5c4140066033	1d38bb22-cbea-4845-8b0c-f62551076080	Tracking
1e81a9cf-959f-4f85-b20d-f37e8cfd5d72	NA	tracking, telemetry, satellite, biologging	Ribbon seal (Histriophoca fasciata) location data from a satellite telemetry tag (ptt id 144015) deployed in the Bering Sea from 2016-04-16 to 2016-04-18, deployment id 571292f301fbb0334c42af01	1d38bb22-cbea-4845-8b0c-f62551076080	Tracking
1e96b0a0-ce01-45f0-b49d-bf2b5de0e965	NA	gps	EDP Foz Tua: Exploration Phase - Aquila fasciata and Bubo bubo breeding sites & occasional observations of other cliff-nestig species [2018-2020]	e5150835-f502-424c-b470-24dd496b1b18	Tracking
1ebf1564-949e-49ca-9f8b-e11ef68238db	NA	tagging	Perot Museum of Nature and Science	410d186f-903a-44fd-b84f-61c47c88bcaf	Tracking
1ec61203-14fa-4fbd-8ee5-a4a80257b45a	NA	tracking	The National Checklist of Taiwan (Catalogue of Life in Taiwan, TaiCOL)	12b1df00-3f75-11d8-aa2d-b8a03c50a862	Tracking
1edcfe6d-da55-4d59-b30e-468cd21f8b0b	NA	tracking	BaMBa | Fish biodiversity of the Vitória-Trindade Seamount Chain, Southwestern Atlantic: an updated database	6b6f5206-bbbc-4079-8685-ce5b664eaaf3	Tracking
1f069dc0-35f8-446b-a5fd-f3f8fe977982	NA	tracking, telemetry, satellite, biologging	Spotted seal (Phoca largha) location data from a satellite telemetry tag (ptt id 74635) deployed in the Bering Sea from 2009-05-23 to 2009-10-28, deployment id 56cf583fd76c5c4cd0217281	1d38bb22-cbea-4845-8b0c-f62551076080	Tracking
1f0919a0-8240-4432-8643-4a8d0f7b1309	NA	gps	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Grive draine 2011 - 2015 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
1f1238b8-6bd4-4b36-bb4c-81941d6a9515	NA	gps	Inventaires de la Flore Patrimoniale de la Réserve Naturelle Nationale Étang de Saint-Paul - Inventaire de la Flore patrimoniale dans la RNN Etang de Saint-Paul entre le 01/01/2018 et le 16/10/2018.	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
1f2cfb6f-c91b-498e-80f3-8eeeec688292	NA	tagging	Non-vertebrate Paleontology, Jackson School Museum of Earth History, University of Texas at Austin	4c1a7622-ff80-419d-b1ba-2037d61f1973	Tracking
1f2d816f-7303-47cd-b752-c386009fece7	NA	tracking, satellite, argos	Satellite-tracking of loggerhead sea turtles tracked from western Mediterranean	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	Tracking
1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2	NA	tracking, gps	Ad hoc checklist of alien species in Belgium	1cd669d0-80ea-11de-a9d0-f1765f95f18b	Tracking
1f4ff1ff-b182-4b91-a0cd-8a1129244c89	NA	tracking, telemetry, satellite, biologging	Spotted seal (Phoca largha) location data from a satellite telemetry tag (ptt id 58002) deployed in the Bering Sea, and the Chukchi Sea from 2005-09-26 to 2005-12-23, deployment id 56f1ab9901fbb00a215c5af1	1d38bb22-cbea-4845-8b0c-f62551076080	Tracking
1f65d4a3-bb03-4dbe-b11f-b5eb82f242bb	NA	tracking, telemetry, satellite	Oman 2008: Green Turtles of Masirah (aggregated per 1-degree cell)	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
1f76c7c5-443b-44cb-9085-e44f4964da4f	NA	tracking, telemetry, satellite, transmitter	Green Turtles in Syria (aggregated per 1-degree cell)	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
1f84a7e2-7d98-4857-ba28-f79bb43d7415	NA	gps	Re-description and range extension of the Afrotropical mayfly Cloeon perkinsi (Ephemeroptera, Baetidae)	a064f300-1bc8-41ea-9364-b864ef4e8938	Tracking
1fb61b60-2674-4735-b214-353542d68d42	NA	tracking	Gomphonema vancampianum sp. nov. (Gomphonemataceae, Bacillariophyceae), a new large Gomphonema species from Europe	fc871c4a-bb5e-4db6-b332-487bc23797f1	Tracking
1fc499df-643e-4ece-8519-dfd24294de29	NA	tracking	The genus Aerophilus Szépligeti, 1902 (Hymenoptera, Braconidae, Agathidinae) in China	750a8724-fa66-4c27-b645-bd58ac5ee010	Tracking
1fef1ead-3d02-495e-8ff1-6aeb01123408	NA	tracking	Mosquito Alert Dataset	7f7b1e09-01e5-4eb3-8dc0-6a3a6bea9a5c	Tracking
2028488d-8fd9-4f01-9158-becfdd5a0093	NA	tracking, gps, satellite, argos	Dugong (Dugong dugon) in the Kimberley - Aerial surveys, WAMSI Project 1.2.5, Australia (2009-2017)	5fa89f68-9af0-4a0d-8998-ea39695c1db9	Tracking
202a012f-03b5-472e-852d-7c6edb72aa04	NA	tracking, telemetry, satellite, biologging	Ribbon seal (Histriophoca fasciata) location data from a satellite telemetry tag (ptt id 64715) deployed in the Bering Sea from 2006-05-03 to 2006-05-27, deployment id 57a0e32401fbb03c1272b2b3	1d38bb22-cbea-4845-8b0c-f62551076080	Tracking
202eebf6-7c89-4f85-87d1-3efbb1177abc	NA	gps	CPS Château Raymond - Biotope_OISEAU_PE	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
203c7594-1960-4294-abf9-ef5d024ea9dd	NA	gps	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Tourterelle des bois 2003 - 2007 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
204e75f0-5336-4d15-b7a3-4c91c0f58489	NA	tracking	Checklist of small mammals of  Zika Forest Reserve, Uganda	fe9d56b7-39b1-4772-991f-e427e44b889f	Tracking
204f3aed-2548-4d65-ae77-db88040c5a3f	6772852d-ca2e-496f-9bea-dcf86134cb19	tracking, telemetry, biologging, tagging	OTN VR2W Loan - Cabo Verde: Nurse and Lemon shark.	6772852d-ca2e-496f-9bea-dcf86134cb19	Tracking
20505953-6f56-4b92-bbb6-a21724ad6987	NA	gps	Microbial eukaryote Metagenome	ab733144-7043-4e88-bd4f-fca7bf858880	Tracking
20603f30-3255-4904-8085-ee7806c739cb	NA	tracking, telemetry, satellite	Green Sea Turtles Tracking in Sukamade, Meru Betiri National Park-East Java (aggregated per 1-degree cell)	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
20a7d714-b285-4a57-a35d-346d944b97ec	NA	gps	Re-description of Xyliphius barbatus (Siluriformes, Aspredinidae), with comments on osteology and distribution	bd140c06-099b-4b87-821a-2d4bedf53af4	Tracking
20ab05af-8661-49c8-8ca6-272bd7350f6c	NA	gps	Assistance technique à la gestion écologique des espaces naturels propriétés de ValOrizon sur la commune de Damazan (47) menée par le CEN Aquitaine entre 2017 et 2023-Observations d'oiseaux réalisées par le CEN Aquitaine selon le protocole STOC EPS	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
